id_incident,date,description,priorité
INC00000675,2023-10-17,Plusieurs agences rencontrent une situation de crash complet sur le logiciel SERVICENOW.,Critique
INC00000676,2023-06-22,Plusieurs agences rencontrent une situation de panne critique sur le logiciel ERM-X.,Critique
INC00000677,2020-12-06,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel ERP-Paris.,Moyenne
INC00000678,2020-01-21,Le siège rencontrent une situation de perte de données sur le logiciel NOVAFLOW.,Critique
INC00000679,2020-05-10,Plusieurs agences rencontrent une situation de crash complet sur le logiciel NOVAFLOW.,Élevée
INC00000680,2024-08-28,Une agence régionale rencontrent une situation de difficultés de connexion sur le logiciel RAPT.,Très faible
INC00000681,2023-01-10,Plusieurs agences rencontrent une situation de latence sur le logiciel NOVAFLOW.,Moyenne
INC00000682,2021-07-17,Le service informatique rencontrent une situation de panne critique sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Moyenne
INC00000683,2022-04-24,Un seul utilisateur rencontrent une situation de latence sur le logiciel SERVICEITECH.,Faible
INC00000684,2024-09-13,Une agence régionale rencontrent une situation de panne critique sur le logiciel SERVICENOW.,Moyenne
INC00000685,2023-01-21,Le service informatique rencontrent une situation de bug visuel sur le logiciel DOCUBASE.,Faible
INC00000686,2023-04-26,Le service informatique rencontrent une situation de latence sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Faible
INC00000687,2020-08-27,Tous les utilisateurs rencontrent une situation de latence sur le logiciel SBS. Cela engendre une perturbation des services métiers.,Moyenne
INC00000688,2021-06-26,Le service informatique rencontrent une situation de difficultés de connexion sur le logiciel SERVICENOW. Cela engendre une perturbation des services métiers.,Faible
INC00000689,2024-11-26,Le siège rencontrent une situation de panne critique sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Critique
INC00000690,2023-05-04,Un seul utilisateur rencontrent une situation de latence sur le logiciel CRM-X.,Très faible
INC00000691,2022-06-18,Tous les utilisateurs rencontrent une situation de intrusion sur le logiciel DBS.,Critique
INC00000692,2024-11-18,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Faible
INC00000693,2020-04-30,Le siège rencontrent une situation de panne critique sur le logiciel DOCUBASE.,Élevée
INC00000694,2020-08-24,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Faible
INC00000695,2024-09-28,Plusieurs agences rencontrent une situation de attaque sur le logiciel AUTOSYS. Cela engendre une perturbation des services métiers.,Critique
INC00000696,2022-06-16,Le siège rencontrent une situation de crash complet sur le logiciel CLICKER.,Élevée
INC00000697,2020-08-04,Plusieurs agences rencontrent une situation de panne critique sur le logiciel CLICKER.,Critique
INC00000698,2023-10-18,Plusieurs agences rencontrent une situation de bug visuel sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Moyenne
INC00000699,2024-08-12,Le service informatique rencontrent une situation de difficultés de connexion sur le logiciel ERM-X.,Faible
INC00000700,2021-05-08,Une agence régionale rencontrent une situation de bug visuel sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Très faible
INC00000701,2023-03-30,Le siège rencontrent une situation de bug visuel sur le logiciel ERM-X.,Moyenne
INC00000702,2024-11-13,Le siège rencontrent une situation de attaque sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Critique
INC00000703,2024-07-12,Tous les utilisateurs rencontrent une situation de attaque sur le logiciel NOVAFLOW.,Critique
INC00000704,2024-01-12,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel DBS.,Faible
INC00000705,2024-10-21,Le siège rencontrent une situation de bug visuel sur le logiciel E-BANKING.,Moyenne
INC00000706,2023-08-04,Le siège rencontrent une situation de crash complet sur le logiciel SERVICENOW. Cela engendre une perturbation des services métiers.,Critique
INC00000707,2022-05-25,Le siège rencontrent une situation de bug visuel sur le logiciel SERVICENOW. Cela engendre une perturbation des services métiers.,Moyenne
INC00000708,2022-04-15,Le service informatique rencontrent une situation de erreur mineure sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Faible
INC00000709,2022-08-14,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel SERVICEITECH.,Très faible
INC00000710,2021-01-17,Une agence régionale rencontrent une situation de latence sur le logiciel SERVICEITECH.,Faible
INC00000711,2022-01-28,Le siège rencontrent une situation de bug visuel sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Moyenne
INC00000712,2022-03-19,Une agence régionale rencontrent une situation de difficultés de connexion sur le logiciel CLICKER.,Très faible
INC00000713,2021-11-16,Tous les utilisateurs rencontrent une situation de panne critique sur le logiciel RAPT.,Critique
INC00000714,2020-09-14,Plusieurs agences rencontrent une situation de latence sur le logiciel SERVICEITECH. Cela engendre une perturbation des services métiers.,Moyenne
INC00000715,2022-06-24,Le siège rencontrent une situation de attaque sur le logiciel AUTOSYS.,Élevée
INC00000716,2024-12-02,Plusieurs agences rencontrent une situation de crash complet sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Critique
INC00000717,2024-08-23,Plusieurs agences rencontrent une situation de panne critique sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Élevée
INC00000718,2023-04-29,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Élevée
INC00000719,2020-02-06,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Faible
INC00000720,2022-10-09,Une agence régionale rencontrent une situation de bug visuel sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Faible
INC00000721,2020-08-16,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Faible
INC00000722,2023-06-22,Plusieurs agences rencontrent une situation de crash complet sur le logiciel GPI.,Élevée
INC00000723,2021-02-01,Le service informatique rencontrent une situation de latence sur le logiciel NOVAFLOW.,Faible
INC00000724,2022-10-19,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel SAB.,Critique
INC00000725,2020-10-19,Le siège rencontrent une situation de intrusion sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Critique
INC00000726,2022-12-13,Plusieurs agences rencontrent une situation de intrusion sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Critique
INC00000727,2022-04-08,Tous les utilisateurs rencontrent une situation de crash complet sur le logiciel CLICKER.,Élevée
INC00000728,2024-08-19,Tous les utilisateurs rencontrent une situation de perte de données sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Élevée
INC00000729,2022-12-05,Une agence régionale rencontrent une situation de erreur mineure sur le logiciel AUTOSYS.,Faible
INC00000730,2024-09-17,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Très faible
INC00000731,2024-09-08,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Très faible
INC00000732,2021-07-12,Un seul utilisateur rencontrent une situation de difficultés de connexion sur le logiciel E-BANKING.,Très faible
INC00000733,2022-08-29,Une agence régionale rencontrent une situation de dysfonctionnement mineur sur le logiciel GPI. Cela engendre une perturbation des services métiers.,Faible
INC00000734,2024-08-16,Le service informatique rencontrent une situation de bug visuel sur le logiciel SAB. Cela engendre une perturbation des services métiers.,Faible
INC00000735,2022-12-20,Une agence régionale rencontrent une situation de latence sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Faible
INC00000736,2024-02-17,Le siège rencontrent une situation de bug visuel sur le logiciel SAB.,Moyenne
INC00000737,2021-08-01,Le service informatique rencontrent une situation de bug visuel sur le logiciel GPI.,Faible
INC00000738,2020-11-28,Tous les utilisateurs rencontrent une situation de perte de données sur le logiciel ERP-Paris.,Critique
INC00000739,2022-08-31,Le service informatique rencontrent une situation de erreur mineure sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Faible
INC00000740,2024-10-15,Plusieurs agences rencontrent une situation de intrusion sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Élevée
INC00000741,2020-05-20,Le service informatique rencontrent une situation de dysfonctionnement mineur sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Faible
INC00000742,2020-04-04,Le service informatique rencontrent une situation de bug visuel sur le logiciel SERVICEITECH. Cela engendre une perturbation des services métiers.,Faible
INC00000743,2024-12-03,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel MOBIAPP.,Faible
INC00000744,2023-09-13,Le siège rencontrent une situation de perte de données sur le logiciel RAPT.,Critique
INC00000745,2023-10-23,Plusieurs agences rencontrent une situation de bug visuel sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Moyenne
INC00000746,2023-09-22,Le service informatique rencontrent une situation de bug visuel sur le logiciel SERVICEITECH.,Faible
INC00000747,2024-01-21,Plusieurs agences rencontrent une situation de attaque sur le logiciel CRM-X. Cela engendre une perturbation des services métiers.,Critique
INC00000748,2023-11-12,Une agence régionale rencontrent une situation de dysfonctionnement mineur sur le logiciel DBS.,Faible
INC00000749,2023-09-17,Plusieurs agences rencontrent une situation de latence sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Moyenne
INC00000750,2023-01-06,Le siège rencontrent une situation de bug visuel sur le logiciel DBS.,Moyenne
INC00000751,2021-07-03,Le siège rencontrent une situation de bug visuel sur le logiciel E-BANKING.,Moyenne
INC00000752,2020-02-06,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel RAPT.,Faible
INC00000753,2020-11-13,Tous les utilisateurs rencontrent une situation de crash complet sur le logiciel GPI.,Critique
INC00000754,2021-05-31,Un seul utilisateur rencontrent une situation de latence sur le logiciel SAB. Cela engendre une perturbation des services métiers.,Très faible
INC00000755,2024-12-20,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel SAB.,Moyenne
INC00000756,2023-12-21,Le siège rencontrent une situation de panne critique sur le logiciel I-CASH.,Critique
INC00000757,2021-09-19,Le siège rencontrent une situation de indisponibilité totale sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Élevée
INC00000758,2021-08-20,Le service informatique rencontrent une situation de panne critique sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Moyenne
INC00000759,2024-04-17,Tous les utilisateurs rencontrent une situation de bug visuel sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Moyenne
INC00000760,2020-09-24,Une agence régionale rencontrent une situation de difficultés de connexion sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Faible
INC00000761,2021-03-11,Plusieurs agences rencontrent une situation de latence sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Moyenne
INC00000762,2021-07-13,Tous les utilisateurs rencontrent une situation de crash complet sur le logiciel SERVICEITECH. Cela engendre une perturbation des services métiers.,Critique
INC00000763,2023-11-25,Une agence régionale rencontrent une situation de dysfonctionnement mineur sur le logiciel AUTOSYS.,Faible
INC00000764,2024-11-07,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel SERVICEITECH.,Très faible
INC00000765,2021-03-29,Plusieurs agences rencontrent une situation de panne critique sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Critique
INC00000766,2022-11-07,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Moyenne
INC00000767,2020-07-06,Le siège rencontrent une situation de latence sur le logiciel AUTOSYS.,Moyenne
INC00000768,2024-08-28,Plusieurs agences rencontrent une situation de intrusion sur le logiciel SERVICENOW. Cela engendre une perturbation des services métiers.,Critique
INC00000769,2023-11-16,Tous les utilisateurs rencontrent une situation de indisponibilité totale sur le logiciel SBS.,Critique
INC00000770,2021-08-13,Le service informatique rencontrent une situation de erreur mineure sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Faible
INC00000771,2020-07-11,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel DOCUBASE.,Faible
INC00000772,2022-05-13,Le service informatique rencontrent une situation de dysfonctionnement mineur sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Faible
INC00000773,2024-01-19,Plusieurs agences rencontrent une situation de panne critique sur le logiciel AUTOSYS.,Élevée
INC00000774,2020-09-25,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel SERVICENOW.,Faible
INC00000775,2021-02-02,Plusieurs agences rencontrent une situation de panne critique sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Critique
INC00000776,2022-09-18,Tous les utilisateurs rencontrent une situation de latence sur le logiciel ERP-Paris.,Moyenne
INC00000777,2022-09-04,Une agence régionale rencontrent une situation de panne critique sur le logiciel DBS.,Moyenne
INC00000778,2023-04-02,Le siège rencontrent une situation de bug visuel sur le logiciel ERP-Paris.,Moyenne
INC00000779,2024-05-07,Le service informatique rencontrent une situation de difficultés de connexion sur le logiciel CRM-X.,Très faible
INC00000780,2022-09-25,Le service informatique rencontrent une situation de erreur mineure sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Faible
INC00000781,2022-04-01,Le service informatique rencontrent une situation de dysfonctionnement mineur sur le logiciel CLICKER.,Faible
INC00000782,2023-03-26,Tous les utilisateurs rencontrent une situation de latence sur le logiciel AUTOSYS.,Moyenne
INC00000783,2020-10-05,Tous les utilisateurs rencontrent une situation de crash complet sur le logiciel AUTOSYS. Cela engendre une perturbation des services métiers.,Élevée
INC00000784,2023-04-08,Un seul utilisateur rencontrent une situation de latence sur le logiciel SERVICENOW. Cela engendre une perturbation des services métiers.,Faible
INC00000785,2021-03-12,Le service informatique rencontrent une situation de difficultés de connexion sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Très faible
INC00000786,2024-12-13,Plusieurs agences rencontrent une situation de crash complet sur le logiciel CLICKER.,Élevée
INC00000787,2023-05-02,Plusieurs agences rencontrent une situation de bug visuel sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Moyenne
INC00000788,2021-01-07,Tous les utilisateurs rencontrent une situation de intrusion sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Critique
INC00000789,2022-01-24,Plusieurs agences rencontrent une situation de panne critique sur le logiciel ERP-Paris.,Critique
INC00000790,2020-11-18,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel DOCUBASE.,Élevée
INC00000791,2024-04-16,Le siège rencontrent une situation de panne critique sur le logiciel E-BANKING.,Critique
INC00000792,2023-04-25,Le siège rencontrent une situation de perte de données sur le logiciel SERVICEITECH. Cela engendre une perturbation des services métiers.,Élevée
INC00000793,2023-04-05,Le siège rencontrent une situation de indisponibilité totale sur le logiciel SERVICENOW. Cela engendre une perturbation des services métiers.,Critique
INC00000794,2023-01-13,Le siège rencontrent une situation de attaque sur le logiciel GPI.,Élevée
INC00000795,2022-01-26,Tous les utilisateurs rencontrent une situation de bug visuel sur le logiciel DOCUBASE.,Moyenne
INC00000796,2020-07-12,Le siège rencontrent une situation de intrusion sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Critique
INC00000797,2022-08-31,Plusieurs agences rencontrent une situation de panne critique sur le logiciel AUTOSYS.,Critique
INC00000798,2021-03-13,Plusieurs agences rencontrent une situation de attaque sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Élevée
INC00000799,2021-06-30,Une agence régionale rencontrent une situation de erreur mineure sur le logiciel ERP-Paris.,Faible
INC00000800,2024-12-12,Un seul utilisateur rencontrent une situation de difficultés de connexion sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Très faible
INC00000801,2024-08-18,Plusieurs agences rencontrent une situation de intrusion sur le logiciel ERM-X.,Critique
INC00000802,2021-11-13,Tous les utilisateurs rencontrent une situation de perte de données sur le logiciel MOBIAPP.,Critique
INC00000803,2020-06-19,Le service informatique rencontrent une situation de erreur mineure sur le logiciel AUTOSYS.,Très faible
INC00000804,2022-09-19,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel SAB. Cela engendre une perturbation des services métiers.,Critique
INC00000805,2023-06-23,Plusieurs agences rencontrent une situation de perte de données sur le logiciel SBS. Cela engendre une perturbation des services métiers.,Critique
INC00000806,2023-10-10,Une agence régionale rencontrent une situation de latence sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Faible
INC00000807,2023-11-06,Une agence régionale rencontrent une situation de dysfonctionnement mineur sur le logiciel AUTOSYS. Cela engendre une perturbation des services métiers.,Faible
INC00000808,2023-06-05,Plusieurs agences rencontrent une situation de attaque sur le logiciel DBS.,Critique
INC00000809,2021-06-03,Un seul utilisateur rencontrent une situation de latence sur le logiciel I-CASH.,Très faible
INC00000810,2023-09-20,Tous les utilisateurs rencontrent une situation de intrusion sur le logiciel GPI.,Élevée
INC00000811,2022-04-18,Tous les utilisateurs rencontrent une situation de crash complet sur le logiciel SBS. Cela engendre une perturbation des services métiers.,Élevée
INC00000812,2023-02-15,Le siège rencontrent une situation de latence sur le logiciel RAPT.,Moyenne
INC00000813,2021-03-06,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Très faible
INC00000814,2023-05-16,Plusieurs agences rencontrent une situation de panne critique sur le logiciel SERVICEITECH.,Critique
INC00000815,2022-12-02,Plusieurs agences rencontrent une situation de perte de données sur le logiciel SAB.,Élevée
INC00000816,2022-01-07,Le service informatique rencontrent une situation de bug visuel sur le logiciel ERM-X.,Faible
INC00000817,2024-03-11,Plusieurs agences rencontrent une situation de perte de données sur le logiciel CFT.,Élevée
INC00000818,2023-12-09,Une agence régionale rencontrent une situation de panne critique sur le logiciel NOVAFLOW.,Moyenne
INC00000819,2024-08-18,Le siège rencontrent une situation de indisponibilité totale sur le logiciel NOVAFLOW.,Critique
INC00000820,2023-02-10,Une agence régionale rencontrent une situation de bug visuel sur le logiciel SERVICEITECH.,Faible
INC00000821,2023-08-13,Un seul utilisateur rencontrent une situation de difficultés de connexion sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Faible
INC00000822,2022-04-19,Le siège rencontrent une situation de perte de données sur le logiciel RAPT.,Critique
INC00000823,2024-05-29,Un seul utilisateur rencontrent une situation de latence sur le logiciel ERM-X.,Très faible
INC00000824,2021-01-28,Plusieurs agences rencontrent une situation de intrusion sur le logiciel AUTOSYS.,Critique
INC00000825,2020-11-30,Plusieurs agences rencontrent une situation de attaque sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Critique
INC00000826,2020-07-05,Plusieurs agences rencontrent une situation de crash complet sur le logiciel DBS.,Critique
INC00000827,2021-12-09,Tous les utilisateurs rencontrent une situation de attaque sur le logiciel DBS.,Critique
INC00000828,2021-01-27,Tous les utilisateurs rencontrent une situation de perte de données sur le logiciel ERM-X.,Critique
INC00000829,2021-06-27,Le service informatique rencontrent une situation de difficultés de connexion sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Très faible
INC00000830,2023-11-17,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel DOCUBASE.,Faible
INC00000831,2023-04-10,Tous les utilisateurs rencontrent une situation de attaque sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Élevée
INC00000832,2020-12-01,Le siège rencontrent une situation de latence sur le logiciel AUTOSYS. Cela engendre une perturbation des services métiers.,Moyenne
INC00000833,2021-12-20,Une agence régionale rencontrent une situation de dysfonctionnement mineur sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Très faible
INC00000834,2023-04-07,Le siège rencontrent une situation de intrusion sur le logiciel AUTOSYS.,Élevée
INC00000835,2021-12-29,Le service informatique rencontrent une situation de erreur mineure sur le logiciel MOBIAPP.,Faible
INC00000836,2020-09-28,Le siège rencontrent une situation de attaque sur le logiciel ERM-X.,Critique
INC00000837,2024-02-16,Le service informatique rencontrent une situation de bug visuel sur le logiciel NOVAFLOW.,Faible
INC00000838,2022-05-20,Plusieurs agences rencontrent une situation de panne critique sur le logiciel SAB.,Critique
INC00000839,2021-09-28,Tous les utilisateurs rencontrent une situation de intrusion sur le logiciel CRM-X.,Critique
INC00000840,2022-11-14,Plusieurs agences rencontrent une situation de perte de données sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Critique
INC00000841,2021-09-17,Le siège rencontrent une situation de crash complet sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Critique
INC00000842,2024-05-07,Tous les utilisateurs rencontrent une situation de intrusion sur le logiciel E-BANKING. Cela engendre une perturbation des services métiers.,Critique
INC00000843,2021-02-01,Plusieurs agences rencontrent une situation de crash complet sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Critique
INC00000844,2021-11-10,Le siège rencontrent une situation de panne critique sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Critique
INC00000845,2021-12-08,Plusieurs agences rencontrent une situation de attaque sur le logiciel RAPT.,Critique
INC00000846,2024-08-12,Plusieurs agences rencontrent une situation de latence sur le logiciel E-BANKING.,Moyenne
INC00000847,2024-01-03,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Faible
INC00000848,2020-11-08,Plusieurs agences rencontrent une situation de perte de données sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Critique
INC00000849,2022-03-06,Plusieurs agences rencontrent une situation de panne critique sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Critique
INC00000850,2023-08-28,Le siège rencontrent une situation de perte de données sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Critique
INC00000851,2021-01-05,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel SBS. Cela engendre une perturbation des services métiers.,Moyenne
INC00000852,2022-08-21,Le siège rencontrent une situation de crash complet sur le logiciel SERVICEITECH.,Élevée
INC00000853,2023-09-15,Une agence régionale rencontrent une situation de latence sur le logiciel AUTOSYS.,Faible
INC00000854,2021-06-08,Le siège rencontrent une situation de indisponibilité totale sur le logiciel SERVICEITECH. Cela engendre une perturbation des services métiers.,Élevée
INC00000855,2020-03-02,Le siège rencontrent une situation de intrusion sur le logiciel DBS.,Critique
INC00000856,2020-04-16,Plusieurs agences rencontrent une situation de attaque sur le logiciel SERVICENOW.,Critique
INC00000857,2024-05-31,Un seul utilisateur rencontrent une situation de latence sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Très faible
INC00000858,2023-07-06,Plusieurs agences rencontrent une situation de panne critique sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Élevée
INC00000859,2022-05-11,Le siège rencontrent une situation de crash complet sur le logiciel CRM-X.,Élevée
INC00000860,2024-08-19,Le siège rencontrent une situation de bug visuel sur le logiciel SAB.,Moyenne
INC00000861,2022-07-29,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Faible
INC00000862,2022-07-09,Une agence régionale rencontrent une situation de panne critique sur le logiciel CRM-X. Cela engendre une perturbation des services métiers.,Moyenne
INC00000863,2021-09-10,Tous les utilisateurs rencontrent une situation de latence sur le logiciel E-BANKING.,Moyenne
INC00000864,2021-10-23,Tous les utilisateurs rencontrent une situation de indisponibilité totale sur le logiciel CLICKER.,Élevée
INC00000865,2020-07-22,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel E-BANKING.,Très faible
INC00000866,2024-12-07,Tous les utilisateurs rencontrent une situation de perte de données sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Élevée
INC00000867,2020-05-19,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel DOCUBASE.,Très faible
INC00000868,2023-12-23,Le service informatique rencontrent une situation de difficultés de connexion sur le logiciel SAB. Cela engendre une perturbation des services métiers.,Très faible
INC00000869,2021-12-18,Tous les utilisateurs rencontrent une situation de perte de données sur le logiciel CRM-X.,Critique
INC00000870,2020-07-08,Le siège rencontrent une situation de latence sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Moyenne
INC00000871,2021-02-26,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel E-BANKING.,Très faible
INC00000872,2022-12-09,Plusieurs agences rencontrent une situation de panne critique sur le logiciel E-BANKING.,Critique
INC00000873,2023-08-02,Le siège rencontrent une situation de panne critique sur le logiciel MOBIAPP.,Élevée
INC00000874,2022-12-02,Plusieurs agences rencontrent une situation de panne critique sur le logiciel CFT.,Critique
INC00000875,2023-02-03,Le siège rencontrent une situation de latence sur le logiciel E-BANKING.,Moyenne
INC00000876,2020-03-24,Le service informatique rencontrent une situation de difficultés de connexion sur le logiciel I-CASH.,Très faible
INC00000877,2022-05-14,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel SERVICENOW.,Moyenne
INC00000878,2023-06-20,Tous les utilisateurs rencontrent une situation de perte de données sur le logiciel DOCUBASE.,Élevée
INC00000879,2022-03-15,Le siège rencontrent une situation de panne critique sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Critique
INC00000880,2020-03-01,Le siège rencontrent une situation de bug visuel sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Moyenne
INC00000881,2021-08-14,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel AUTOSYS.,Moyenne
INC00000882,2021-11-06,Plusieurs agences rencontrent une situation de intrusion sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Élevée
INC00000883,2021-06-25,Une agence régionale rencontrent une situation de difficultés de connexion sur le logiciel RAPT.,Faible
INC00000884,2023-08-06,Le service informatique rencontrent une situation de panne critique sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Moyenne
INC00000885,2021-06-16,Une agence régionale rencontrent une situation de erreur mineure sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Faible
INC00000886,2020-12-07,Le service informatique rencontrent une situation de dysfonctionnement mineur sur le logiciel DBS.,Très faible
INC00000887,2020-04-04,Plusieurs agences rencontrent une situation de panne critique sur le logiciel ERP-Paris.,Élevée
INC00000888,2022-10-10,Tous les utilisateurs rencontrent une situation de latence sur le logiciel SBS. Cela engendre une perturbation des services métiers.,Moyenne
INC00000889,2023-07-06,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel NOVAFLOW.,Faible
INC00000890,2021-05-06,Une agence régionale rencontrent une situation de panne critique sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Moyenne
INC00000891,2020-06-07,Une agence régionale rencontrent une situation de difficultés de connexion sur le logiciel E-BANKING.,Faible
INC00000892,2023-04-11,Le service informatique rencontrent une situation de latence sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Faible
INC00000893,2021-02-27,Le siège rencontrent une situation de intrusion sur le logiciel E-BANKING. Cela engendre une perturbation des services métiers.,Critique
INC00000894,2023-07-17,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel CLICKER.,Faible
INC00000895,2022-03-03,Plusieurs agences rencontrent une situation de intrusion sur le logiciel SBS. Cela engendre une perturbation des services métiers.,Élevée
INC00000896,2023-11-15,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Très faible
INC00000897,2021-04-07,Plusieurs agences rencontrent une situation de perte de données sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Critique
INC00000898,2021-11-20,Une agence régionale rencontrent une situation de panne critique sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Moyenne
INC00000899,2023-02-15,Tous les utilisateurs rencontrent une situation de bug visuel sur le logiciel SBS.,Moyenne
INC00000900,2021-10-06,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel CLICKER.,Très faible
INC00000901,2022-05-23,Un seul utilisateur rencontrent une situation de latence sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Faible
